,text,date,id,location,compound
697,it's like Elon Musk smashing all the mirrors in a fancy mirror store,2022-12-12 09:42:52+00:00,1602237541972746242,sad gurl :(,0.3612
698,RT @CultureCrave: Elon Musk confirms that the Twitter character limit will be raised from 280 to 4000 characters https://t.co/VWk7IcXBTP,2022-12-12 09:42:52+00:00,1602237541763383297,,0.0
699,Elon goo goo ga ga I can’t handle when someone tells me their pronouns Musk https://t.co/XVOoOhdj26,2022-12-12 09:42:52+00:00,1602237539716399105,,0.0
700,"RT @ladimitrova: Oigan Elon Musk va a eliminar los bots y Lopez nada furioso porque le van a quitar a la Red AMLO, así que no vayan a hacer…",2022-12-12 09:42:52+00:00,1602237539045228546,Jiuston,-0.296
701,@WajahatAli Show me where Elon Musk is inciting violence? I'll wait.,2022-12-12 09:42:51+00:00,1602237535614386178,,-0.6249
702,RT @CleoPat48937885: Dave chappelle brought up Elon musk up on stage at the chase center. Had to pry the yonder for this ahaha pt 1 https:/…,2022-12-12 09:42:50+00:00,1602237530295992320,Romans 8:18,0.0
703,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-12 09:42:49+00:00,1602237530010783744,,0.0
704,RT @yousefeth: Twitter bots are finally getting shut down as Elon Musk promises to prosecute scammers! This is a great step towards making…,2022-12-12 09:42:49+00:00,1602237529302130688,"Karnataka, India",0.6476
705,RT @JacobHenry76: Do you support Elon Musk moving Twitter HQ to the State of Texas?,2022-12-12 09:42:49+00:00,1602237527955755008,,0.4019
706,RT @SandyXiaotong: The author of this likes to be the vanguard of knowledge and hates that you’re allowed to say in Twitter that “vaccines…,2022-12-12 09:42:49+00:00,1602237527850901504,,0.09
707,RT @mmpadellan: Elon Musk is now officially just as toxic as trump is. With way more money.,2022-12-12 09:42:49+00:00,1602237527632519168,,0.0
708,RT @TheInsiderPaper: NEW 🚨Elon Musk: Fauci lied to Congress and funded gain-of-function research that killed millions of people.,2022-12-12 09:42:49+00:00,1602237527565504512,https://youtu.be/Q0nuyPQzU18,-0.7964
709,RT @DineshDSouza: BREAKING: Elon Musk calls out Fauci — 'He lied to Congress and funded gain-of-function research that killed millions of p…,2022-12-12 09:42:48+00:00,1602237524167909376,,-0.7964
710,"“If something is important enough, even if the odds are stacked against you, you should still do it.” – Elon Musk",2022-12-12 09:42:48+00:00,1602237522678906880,UEA,0.2023
711,"RT @Durieux94944045: via @franceinfo : Le Français Bernard Arnault redevient l'homme le plus riche du monde, devant Elon Musk, selon le cla…",2022-12-12 09:42:47+00:00,1602237521240494080,"Paris, France",0.0
712,RT @Suriyakmaps: The 4000 character update will be the end of the essence of Twitter. People are not interested in reading large pamphlets…,2022-12-12 09:42:47+00:00,1602237520775106560,Disappointment Island,-0.3089
713,"RT @CollinRugg: In one tweet, Elon Musk (Prosecute/Fauci) was finally able to get the media and Dems to report on the Twitter Files.

Geniu…",2022-12-12 09:42:47+00:00,1602237518975492102,"Columbia, MD USA",0.0
714,RT @FoxNews: Elon Musk tweets that his pronouns are 'Prosecute/Fauci' https://t.co/fZMz6lDlrx,2022-12-12 09:42:47+00:00,1602237518300291075,,0.0
715,"RT @KINGDONSANTO: #DonOfAmerica: For Elon Musk and Dr. Anthony Fauci, it is not a matter of trust but character. One would do anything to e…",2022-12-12 09:42:46+00:00,1602237516966346753,,-0.2235
716,RT @devisridhar: Twitter is breaking down day by day-&gt; my feed is full of promoted tweets from alt-right accounts that I don’t want to see…,2022-12-12 09:42:46+00:00,1602237516723126273,,0.4767
717,RT @InfoDataBase7: 🚨 ÚLTIMA HORA: Musk sugiere que la próxima apertura de archivos de Twitter debería conducir al enjuiciamiento del Dr. Fa…,2022-12-12 09:42:46+00:00,1602237515062190082,Soy y creci en  IX Region 🇨🇱,0.0
718,RT @brianklaas: Elon Musk is rapidly turning Teslas into giant MAGA hats on wheels.,2022-12-12 09:42:45+00:00,1602237510716981254,"Texas, USA",0.0
719,RT @CleoPat48937885: Dave chappelle brought up Elon musk up on stage at the chase center. Had to pry the yonder for this ahaha pt 1 https:/…,2022-12-12 09:42:45+00:00,1602237509924265984,"Maldwyn, wrth gwrs",0.0
720,"RT @Timcast: They wouldn't remove child porn, they didn't resign over Twitter unwillingness or inability to remove it

They resign after El…",2022-12-12 09:42:45+00:00,1602237509618081793,Lake Wazzapamani,0.0956
721,"RT @SurfsUpBodhi: ""FoR tWiTtEr To DeSeRvE pUbLiC tRuSt, It MuSt Be PoLiTiCaLlY nEuTrAl, WhIcH eFfEcTiVeLy MeAnS uPsEtTiNg ThE fAr RiGhT aNd…",2022-12-12 09:42:44+00:00,1602237508720508928,Norway,0.4767
722,"RT @CollinRugg: JUST IN: Elon Musk directly accuses Fauci of lying to Congress, blasts Democrats for forcing their pronouns on people.

Thi…",2022-12-12 09:42:44+00:00,1602237508657496064,Central Texas ,-0.7003
723,"RT @BettyBowers: ""Vote Republican in the midterms!""

—Elon Musk

""It's difficult to know what Elon Musk's politics are.""

—New York Times",2022-12-12 09:42:44+00:00,1602237505696399360,"Washington, DC",-0.4199
724,"RT @jamesjyu: Was at the Dave Chapelle show at SF tonight and who comes on but Elon Musk! 

A good 80% of the stadium boos. 18k people. and…",2022-12-12 09:42:44+00:00,1602237505516052480,"Stoke-on-Trent, England",0.63
725,RT @PresseMondial: Twitter a payé l'application 'Blue Tick' lancée à partir d'aujourd'hui https://t.co/3IfZKjehoi Elon Musk #Twitter #Twitt…,2022-12-12 09:42:43+00:00,1602237502173188103,"Loiret, Centre",0.0
726,"RT @JDCocchiarella: Elon Musk has spent today mocking pronouns and inciting hate towards LGBTQ+ people.

Earlier this year Elon’s daughter,…",2022-12-12 09:42:43+00:00,1602237501128822788,"New York, USA",-0.7506
727,"RT @SamuelEtienne: Elon Musk confirme que le nombre maximum de caractères d'un tweet va passer de 280 à 4000, 
Marcel Proust approuve cette…",2022-12-12 09:42:42+00:00,1602237499849539585,,0.0
728,"RT @CollinRugg: In one tweet, Elon Musk (Prosecute/Fauci) was finally able to get the media and Dems to report on the Twitter Files.

Geniu…",2022-12-12 09:42:42+00:00,1602237497609707520,United States,0.0
729,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-12 09:42:41+00:00,1602237496468856832,,0.0
730,@NcherryNorman I've never looked into Elon Musk's background bc he isn't interesting enough to bother. Has he got s… https://t.co/4yui790Jz4,2022-12-12 09:42:41+00:00,1602237493457420290,West Midlands,-0.5659
731,"RT @RitchieTorres: Elon Musk wants to criminalize Anthony Fauci because he disagrees with him.  

Elon is no champion of free speech. https…",2022-12-12 09:42:40+00:00,1602237492190621697,,0.5719
732,"RT @RitchieTorres: Elon Musk wants to criminalize Anthony Fauci because he disagrees with him.  

Elon is no champion of free speech. https…",2022-12-12 09:42:40+00:00,1602237492178059267,Berlin ,0.5719
733,@OmarRiverosays Elon Musk. Fauci is a Mengele.,2022-12-12 09:42:40+00:00,1602237492052299777,,0.0
734,"RT @suthichai: Elon Musk บอก Twitter กำลังจะเพิ่มจำนวนตัวอักษรจาก 280 เป็น 4,000 ตัว กลายเป็นประเด็นถกแถลงร้อนแรง",2022-12-12 09:42:40+00:00,1602237491498844162,-0-โอ้ทะเลแสนงามม~~~,0.0
735,RT @ThisIsKyleR: I saw that “NOT GUILTY” is trending. When I clicked it was many people defending lies and telling the truth about my story…,2022-12-12 09:42:39+00:00,1602237487971115009,"Phoenix, AZ",-0.128
736,RT @mmpadellan: Elon Musk is now officially just as toxic as trump is. With way more money.,2022-12-12 09:42:39+00:00,1602237487396847617,,0.0
737,RT @ChuckCallesto: Kari Lake Calls On Elon Musk To RELEASE ALL KATIE HOBBS TWITTER FILES and Unblock The Gateway Pundit's Twitter account..…,2022-12-12 09:42:38+00:00,1602237480312373248,"Ortonville, Mi",0.0
738,"RT @osaffairs: Les médias commencent à s'intéresser globalement aux cabinets de conseils #Mckinsey, Elon Musk détruit Fauci (directeur de l…",2022-12-12 09:42:37+00:00,1602237478294921217,,0.0
739,"RT @ChuckCallesto: BREAKING REPORT: Elon Musk Drops Bomb, says Fauci LIED TO CONGRESS and funded gain-of-function research that KILLED MILL…",2022-12-12 09:42:37+00:00,1602237476269043712,,-0.9147
740,RT @joncoopertweets: Who else thinks Elon Musk should apologize to Dr. Fauci — right after he apologizes to Paul Pelosi? ✋✋,2022-12-12 09:42:36+00:00,1602237474688086016,"San Diego, CA",0.4404
741,RT @JacobHenry76: Do you support Elon Musk moving Twitter HQ to the State of Texas?,2022-12-12 09:42:36+00:00,1602237473890893824,"New York, NY",0.4019
742,"@joncoopertweets Elon Musk, hands down.",2022-12-12 09:42:36+00:00,1602237472133480449,,0.0
743,"RT @smc429: PARENTS: Another day, another reminder that Elon Musk dismantled the Child Safety Teams on this forum, leaving your child open…",2022-12-12 09:42:35+00:00,1602237468631527424,,0.4215
744,RT @joncoopertweets: Who else thinks Elon Musk should apologize to Dr. Fauci — right after he apologizes to Paul Pelosi? ✋✋,2022-12-12 09:42:35+00:00,1602237468493119488,,0.4404
745,"RT @Olivierfente: ⚠️ALERTE GÉNÉRALE ⚠️

💥"" Quant à Fauci, il a menti au Congrès et financé des recherches sur le gain de fonction qui ont t…",2022-12-12 09:42:35+00:00,1602237468195328000,Nouvelle-Calédonie,0.5267
746,"RT @o_antagonista: Twitter é uma ‘cena de crime’, diz Elon Musk
https://t.co/eGNCbCPovu",2022-12-12 09:42:35+00:00,1602237467817656320,"Sorocaba, Brasil",0.0
747,RT @brianklaas: How incredibly embarrassing that the New York Times published a piece like 24 hours ago saying that it was difficult to dis…,2022-12-12 09:42:34+00:00,1602237466785759232,,-0.4391
748,RT @LP_LaPresse: Contestation des mesures sanitaires | Elon Musk s’en prend au Dr Anthony Fauci https://t.co/erQY3qEnD5,2022-12-12 09:42:34+00:00,1602237466534154245,"Paris, France",0.0
749,"RT @ChanceGardiner: I ""democratici"" fuggono da Tuitter di Elon Musk perchè sono terrorizzati dal fatto che non sarà più cacciato chi non la…",2022-12-12 09:42:34+00:00,1602237466374709249,"Torino, Piemonte",0.0
750,Elon Musk invites blacklisted Stanford professor to Twitter headquarters https://t.co/CVqp5nrHEU via @nypost,2022-12-12 09:42:34+00:00,1602237465414148096,,0.0
751,"RT @botella_roberto: President Trump called out Yoel Roth back in 2020. 
Elon Musk
Twitter files show Trump was right again. https://t.co/o…",2022-12-12 09:42:34+00:00,1602237464801906688,78 et 06,0.0
752,"RT @ChuckCallesto: BREAKING REPORT: Elon Musk Drops Bomb, says Fauci LIED TO CONGRESS and funded gain-of-function research that KILLED MILL…",2022-12-12 09:42:34+00:00,1602237464684412928,,-0.9147
753,RT @cameron_kasky: Elon Musk to his child X a e 12: “These pronouns are absurd”,2022-12-12 09:42:34+00:00,1602237463656800257,,0.0
754,"RT @DarrenJBeattie: Are there Twitter files documenting communication between Renee DiResta and Yoel Roth?

How about NATO's Atlantic Counc…",2022-12-12 09:42:34+00:00,1602237463208288256,"Wiltshire, SW England",0.0
755,"Favorite moment!
@frauhegemann: What could @elonmusk do to make Twitter a better platform?
@profgalloway:  Continue… https://t.co/uYOYRXPTqt",2022-12-12 09:42:33+00:00,1602237462511755265,Germany,0.7345
756,"RT @RitchieTorres: Elon Musk wants to criminalize Anthony Fauci because he disagrees with him.  

Elon is no champion of free speech. https…",2022-12-12 09:42:33+00:00,1602237460355973123,"NorthWest Illinois, U.S.A.",0.5719
757,RT @lemondefr: 𝗖𝗛𝗥𝗢𝗡𝗜𝗤𝗨𝗘 | « Elon Musk est persuadé qu’il peut tout réussir en même temps : envoyer des hommes dans l’espace et relancer Tw…,2022-12-12 09:42:32+00:00,1602237457554198528,Bogotá,-0.128
758,RT @CleoPat48937885: Dave chappelle brought up Elon musk up on stage at the chase center. Had to pry the yonder for this ahaha pt 1 https:/…,2022-12-12 09:42:32+00:00,1602237456140705793,"San Diego, CA",0.0
759,"RT @caslernoel: Elon Musk should become a pariah and everyone should do all they can to boycott any product he sells, including US Gov supp…",2022-12-12 09:42:32+00:00,1602237455360483328,South Jersey,-0.3182
760,RT @brianklaas: Elon Musk is rapidly turning Teslas into giant MAGA hats on wheels.,2022-12-12 09:42:32+00:00,1602237454957907968,,0.0
761,RT @joncoopertweets: Who thinks Elon Musk should be banned from Twitter?,2022-12-12 09:42:32+00:00,1602237454760681473,,-0.4588
762,RT @ThisIsKyleR: I saw that “NOT GUILTY” is trending. When I clicked it was many people defending lies and telling the truth about my story…,2022-12-12 09:42:31+00:00,1602237454131425280,,-0.128
763,"RT @CollinRugg: JUST IN: Elon Musk directly accuses Fauci of lying to Congress, blasts Democrats for forcing their pronouns on people.

Thi…",2022-12-12 09:42:31+00:00,1602237453556977665,,-0.7003
764,Top Twitter Executives Interfered With US Election And Suppressed Trump Before Banning Him : Elon Musk… https://t.co/87V1VEeSYT,2022-12-12 09:42:31+00:00,1602237453443764225,,0.2023
765,"@JeanMarcLeger1 Elon Musk en passant quand tu interroge une opinion pourquoi diriger vers pareil insinuation ?
ça b… https://t.co/KyHxSmaQz6",2022-12-12 09:42:31+00:00,1602237452139331586,situveuxdel'analvotelibérale!,0.0
766,RT @cameron_kasky: Elon Musk to his child X a e 12: “These pronouns are absurd”,2022-12-12 09:42:31+00:00,1602237452038639616,,0.0
767,RT @joncoopertweets: Who else thinks Elon Musk should apologize to Dr. Fauci — right after he apologizes to Paul Pelosi? ✋✋,2022-12-12 09:42:31+00:00,1602237451594256384,,0.4404
768,"RT @Vpauline006: BREAKING : Elon Musk appelle Fauci - ""Il a menti au Congrès et a financé des recherches sur les gains de fonction qui ont…",2022-12-12 09:42:31+00:00,1602237450889449473,Dans un monde de psychopathes,0.34
769,RT @CollinRugg: Do you trust Elon Musk more than you trust Dr. Anthony Fauci?,2022-12-12 09:42:31+00:00,1602237450872651776,,0.765
770,RT @DineshDSouza: BREAKING: Elon Musk calls out Fauci — 'He lied to Congress and funded gain-of-function research that killed millions of p…,2022-12-12 09:42:31+00:00,1602237450595753984,Estados Unidos,-0.7964
771,"RT @CKellyUAP: Mainstream media has gone into meltdown with @elonmusk’s tweet

“My pronouns are Prosecute/Fauci”

Great‼️

Mainstream media…",2022-12-12 09:42:31+00:00,1602237450583154690,,0.0
772,Elon Musk and Dave Chappelle on stage. Both looking incredibly bad and misplaced. https://t.co/7rEZmWu9IT,2022-12-12 09:42:30+00:00,1602237448641200128,,-0.5849
773,"RT @CollinRugg: JUST IN: Elon Musk directly accuses Fauci of lying to Congress, blasts Democrats for forcing their pronouns on people.

Thi…",2022-12-12 09:42:29+00:00,1602237443608281088,"New York, NY",-0.7003
774,"RT @Marinus1208: Elon Musk ist eine Gefahr, keine Chance.",2022-12-12 09:42:29+00:00,1602237443478003712,,0.25
775,RT @TheInsiderPaper: NEW 🚨Elon Musk: Fauci lied to Congress and funded gain-of-function research that killed millions of people.,2022-12-12 09:42:29+00:00,1602237442551160832,,-0.7964
776,@CollinRugg If you have to silence people who ask questions because you can't answer or don't want to answer the qu… https://t.co/Uh0DExf5pX,2022-12-12 09:42:29+00:00,1602237442249162753,"Warrington, England",-0.0572
777,@czksaid Elon Musk da olsan bu alemde kafes dövüşünden kaçamıyorsun,2022-12-12 09:42:28+00:00,1602237440340770819,Amasya,0.0
778,RT @__TEAM_USA: Who supports Elon Musk and his mission to expose corruption?,2022-12-12 09:42:28+00:00,1602237440021987328,"South Carolina, USA",0.2263
779,"RT @Walnusskipferl: .
Rassisten, Rechtsextreme, Antisemiten und #Querdenker in Deutschland hatten sich von Elon Musk Narrenfreiheit erhofft…",2022-12-12 09:42:28+00:00,1602237439749283840,,0.0
780,"RT @ErrolWebber: Elon Musk is another example of what happens when you learn the truth, after it’s been suppressed.

You can’t stay quiet a…",2022-12-12 09:42:28+00:00,1602237439418028032,,0.3182
781,RT @joncoopertweets: Who else thinks Elon Musk should apologize to Dr. Fauci — right after he apologizes to Paul Pelosi? ✋✋,2022-12-12 09:42:28+00:00,1602237438361059329,,0.4404
782,RT @__TEAM_USA: Who supports Elon Musk and his mission to expose corruption?,2022-12-12 09:42:26+00:00,1602237432899960832,,0.2263
783,"RT @Burmese_Tyga_: In case you dunno you are tweeting amongst cretins.

Twitter folks are reporting Elon musk's Twitter account to Twitter.…",2022-12-12 09:42:26+00:00,1602237431897636864,Living with Christ in God,0.0
784,RT @IOL: Twitter Files: Elon Musk reveals the bad parts of Twitter https://t.co/eVW6UKuKli,2022-12-12 09:42:25+00:00,1602237429020512257,"Rabie Ridge, Midrand",-0.5423
785,Trump and his family are a stain on America and now Elon Musk is trying to do the same thing. https://t.co/9VIv2ogq34,2022-12-12 09:42:25+00:00,1602237427640602624,,0.0
786,RT @cameron_kasky: Elon Musk to his child X a e 12: “These pronouns are absurd”,2022-12-12 09:42:25+00:00,1602237426897981443,"Dublin City, Ireland",0.0
787,RT @mmpadellan: Elon Musk is now officially just as toxic as trump is. With way more money.,2022-12-12 09:42:25+00:00,1602237425664888832,,0.0
788,RT @joncoopertweets: Who else thinks Elon Musk should apologize to Dr. Fauci — right after he apologizes to Paul Pelosi? ✋✋,2022-12-12 09:42:25+00:00,1602237425564241922,,0.4404
789,"RT @DashDobrofsky: Elon Musk said his pronouns are ""Prosecute Fauci."" Fauci is a hero who served the US for 50 years. Musk is now calling f…",2022-12-12 09:42:24+00:00,1602237423815389185,"Tokyo, Japan 🇵🇷",0.2263
790,"RT @CollinRugg: JUST IN: Elon Musk directly accuses Fauci of lying to Congress, blasts Democrats for forcing their pronouns on people.

Thi…",2022-12-12 09:42:23+00:00,1602237420434558978,,-0.7003
791,RT @__TEAM_USA: Who supports Elon Musk and his mission to expose corruption?,2022-12-12 09:42:23+00:00,1602237418186440707,pretoria,0.2263
792,RT @DDStandaard: Bam! Elon Musk zinspeelt op enorm Twitter-Coronaschandaal: 'Klaag Dr. Fauci aan!'  https://t.co/mnisc0D3Qz,2022-12-12 09:42:22+00:00,1602237413425815552,Arnhem,0.0
793,"RT @CBSNews: Elon Musk targets Dr. Anthony Fauci in viral tweet, drawing backlash https://t.co/IdbOh10x0w",2022-12-12 09:42:21+00:00,1602237411022573569,,0.0
794,"RT @cjwerleman: Total number of Twitter accounts restored by Elon Musk:

Insurrectionists: 100s
Covid deniers 1000s
White supremacists: 10s…",2022-12-12 09:42:21+00:00,1602237410682830851,,-0.1027
795,"Oh No! Say it ain't so ELON?

https://t.co/WogmUWU0ZB",2022-12-12 09:42:21+00:00,1602237409831243776,"Nevada, USA",-0.3595
796,"RT @joncoopertweets: THIS EXPLAINS A LOT: Elon Musk apparently thinks he played no role in alienating his transgender daughter, who took th…",2022-12-12 09:42:21+00:00,1602237409646858240,,0.0516
797,"RT @ChuckCallesto: BREAKING REPORT: Elon Musk Drops Bomb, says Fauci LIED TO CONGRESS and funded gain-of-function research that KILLED MILL…",2022-12-12 09:42:21+00:00,1602237408812097536,,-0.9147
798,Gaat dit me problemen opleveren op Elon Musk’s freedom of speech-platform? https://t.co/nysplAgKoG,2022-12-12 09:42:20+00:00,1602237408514572291,@Borderline (Eibergen| NL),0.6369
799,RT @dicktofel: Tony Fauci is a recipient of the Medal of Freedom and National Medal of Science (both from a Republican president); partial…,2022-12-12 09:42:20+00:00,1602237408510369792,,0.886
800,"RT @JeremiahDJohns: Elon Musk's inconsistencies, a thread:",2022-12-12 09:42:20+00:00,1602237408044630016,,0.0
801,RT @MattWallace888: BREAKING: Elon Musk Just Said He’s About To EXPOSE EVERYTHING Regarding Twitter Covid Lies &amp; Government Collusiono,2022-12-12 09:42:20+00:00,1602237407453401088,,-0.6289
802,"RT @duty2warn: If a sane person ran Twitter, Elon Musk’s account would be suspended today for inciting violence against Dr. Fauci.",2022-12-12 09:42:19+00:00,1602237404148015104,,-0.802
803,RT @DrEricDing: 💡Reminder to everyone—if you choose to surround yourself with circles of pandemic / #tripledemic deniers and risk minimizer…,2022-12-12 09:42:19+00:00,1602237403833413632,,-0.4939
804,"RT @joncoopertweets: THIS EXPLAINS A LOT: Elon Musk apparently thinks he played no role in alienating his transgender daughter, who took th…",2022-12-12 09:42:19+00:00,1602237403799986183,,0.0516
805,"RT @george_orwell3: #Reminder 
🇺🇲 MSNBC: Elon Musk versucht zu kontrollieren, wie Menschen denken, und „das ist unsere Aufgabe“. https://t.…",2022-12-12 09:42:19+00:00,1602237402034077697,,0.0
806,RT @KuckelmanAshley: Dr. Fauci &gt; Elon Musk https://t.co/am3wIpp1vW,2022-12-12 09:42:18+00:00,1602237397743403009,"Manhattan, NY, USA",0.0
807,RT @cameron_kasky: Elon Musk to his child X a e 12: “These pronouns are absurd”,2022-12-12 09:42:18+00:00,1602237396082384899,In the dumpster,0.0
808,RT @ChuckCallesto: Kari Lake Calls On Elon Musk To RELEASE ALL KATIE HOBBS TWITTER FILES and Unblock The Gateway Pundit's Twitter account..…,2022-12-12 09:42:18+00:00,1602237396078166017,,0.0
809,RT @Investments_CEO: How much more do you enjoy Twitter since Elon Musk took over?,2022-12-12 09:42:17+00:00,1602237395071533056,,0.5367
810,RT @BuddyWinston: Trump tried to turn Truth Social into Twitter but instead Elon Musk turned Twitter into Truth Social.,2022-12-12 09:42:17+00:00,1602237393804955648,,0.5574
811,RT @__TEAM_USA: Who supports Elon Musk and his mission to expose corruption?,2022-12-12 09:42:17+00:00,1602237392492310528,,0.2263
812,"RT @suthichai: Elon Musk บอก Twitter กำลังจะเพิ่มจำนวนตัวอักษรจาก 280 เป็น 4,000 ตัว กลายเป็นประเด็นถกแถลงร้อนแรง",2022-12-12 09:42:17+00:00,1602237392324546561,Thailand,0.0
813,RT @ThisIsKyleR: I saw that “NOT GUILTY” is trending. When I clicked it was many people defending lies and telling the truth about my story…,2022-12-12 09:42:16+00:00,1602237391758315521,,-0.128
814,@joncoopertweets Elon Musk for sure. The other guy has flip-flopped so many times it's crazy,2022-12-12 09:42:16+00:00,1602237390864670722,somewhere in Tennessee,-0.0258
815,"RT @RobDenBleyker: i prompted ChatGPT to write dialogue between elon musk and big bird, in a guest appearance on sesame street (1/5) https:…",2022-12-12 09:42:15+00:00,1602237386913619969,,0.0
816,RT @AlertaNews24: 🇺🇸 | Elon Musk dice que la plataforma aumentará el límite de caracteres en los tweets de 280 a 4000.,2022-12-12 09:42:15+00:00,1602237385105760257,"Asuncion, Paraguay 🇵🇾",0.0
817,"RT @PresseMondial: Elon Musk dit que la limite de 280 caractères de Twitter passera à 4000
https://t.co/FXI9BHt9bA",2022-12-12 09:42:13+00:00,1602237376734142464,"Loiret, Centre",0.0
818,"RT @RitchieTorres: Elon Musk wants to criminalize Anthony Fauci because he disagrees with him.  

Elon is no champion of free speech. https…",2022-12-12 09:42:12+00:00,1602237373869334530,Germany,0.5719
819,RT @ALIENEGRO: https://t.co/5ycZJLoWS4,2022-12-12 09:42:12+00:00,1602237373575827456,Lloret de mar CATALUNYA F. T.,0.0
820,RT @MattWallace888: Elon Musk Turned Twitter From The Worst Social Media App To The Best in Only 45 Days!,2022-12-12 09:42:12+00:00,1602237371474403328,,0.1007
821,RT @joncoopertweets: Who thinks Elon Musk should be banned from Twitter?,2022-12-12 09:42:12+00:00,1602237371465998342,"London, England",-0.4588
822,RT @evenmaina: Elon Musk is about to release the Covid files from twitter. The lies and the censoring of everyone who questioned anything.…,2022-12-12 09:42:12+00:00,1602237370946183168,,-0.4939
823,RT @codeofvets: @Booker4KY My pronouns are 1a/2a and Elon Musk is inciting Freedom.,2022-12-12 09:42:11+00:00,1602237368903376896,Massachusetts,0.6369
824,I reported Elon Musk to 1-800-if you are there-god.,2022-12-12 09:42:11+00:00,1602237368903278594,Roaming the universe.,0.0
825,"RT @the_nerd_skull: LMAO Elon Musk is now claiming that the COVID vaccine ""killed millions of people"".",2022-12-12 09:42:11+00:00,1602237368609787904,,0.0343
826,"RT @Booker4KY: My pronouns are he/him, and Elon Musk is inciting violence.",2022-12-12 09:42:11+00:00,1602237368374788096,XHangar🛠🖋 or Train Station🚉,-0.6249
827,"RT @EricArchambaul7: Elon Musk à propos de Fauci - ""Il a menti au Congrès et a financé des recherches sur le gain de fonction qui ont tué d…",2022-12-12 09:42:11+00:00,1602237367888248833,,0.5267
828,@CollinRugg https://t.co/C3Xxy0IiDA,2022-12-12 09:42:11+00:00,1602237366990766080,,0.0
829,"RT @ChuckCallesto: BREAKING REPORT: Elon Musk Drops Bomb, says Fauci LIED TO CONGRESS and funded gain-of-function research that KILLED MILL…",2022-12-12 09:42:10+00:00,1602237366323773440,,-0.9147
830,RT @JDCocchiarella: Elon Musk is showing all of us why we should tax the HELL out of billionaires.,2022-12-12 09:42:10+00:00,1602237365929627648,,-0.7456
831,RT @joncoopertweets: Who else thinks Elon Musk should apologize to Dr. Fauci — right after he apologizes to Paul Pelosi? ✋✋,2022-12-12 09:42:10+00:00,1602237365812076544,,0.4404
832,"RT @suthichai: Elon Musk บอก Twitter กำลังจะเพิ่มจำนวนตัวอักษรจาก 280 เป็น 4,000 ตัว กลายเป็นประเด็นถกแถลงร้อนแรง",2022-12-12 09:42:10+00:00,1602237365480669189,Bangkok,0.0
833,Is anyone else’s feed now full of Elon Musk and other obnoxious right wing trolls who you don’t follow?,2022-12-12 09:42:09+00:00,1602237362066845697,Treaty One & Treaty Two,-0.4588
834,RT @MrCapacho: El contenido de abuso sexual de algunos niños ha sido visto 10 millones de veces en Twitter. Todos estos contenidos se carga…,2022-12-12 09:42:09+00:00,1602237360602849280,Bucaramanga,0.34
835,RT @mmpadellan: Elon Musk is now officially just as toxic as trump is. With way more money.,2022-12-12 09:42:09+00:00,1602237360393326593,"New Castle, DE",0.0
836,"RT @SinedWarrior: Elon Musk à propos de Fauci - ""Il a menti au Congrès et a financé des recherches sur le gain de fonction qui ont tué des…",2022-12-12 09:42:09+00:00,1602237359260663818,"Adamstown, PA",0.5267
837,"RT @george_orwell3: #Reminder 
🇺🇲 MSNBC: Elon Musk versucht zu kontrollieren, wie Menschen denken, und „das ist unsere Aufgabe“. https://t.…",2022-12-12 09:42:09+00:00,1602237358631518208,,0.0
838,RT @brianklaas: Elon Musk is rapidly turning Teslas into giant MAGA hats on wheels.,2022-12-12 09:42:08+00:00,1602237356286828544,,0.0
839,RT @ChuckCallesto: Kari Lake Calls On Elon Musk To RELEASE ALL KATIE HOBBS TWITTER FILES and Unblock The Gateway Pundit's Twitter account..…,2022-12-12 09:42:08+00:00,1602237354168696832,"Arizona, USA",0.0
840,"RT @TwitchyTeam: Jimmy Kimmel was so upset over Elon Musk’s pronouns joke that he replied with a pronouns joke

https://t.co/MTnkyupYxv",2022-12-12 09:42:07+00:00,1602237353099399169,"Louisiana, USA",0.0087
841,RT @ThisIsKyleR: I saw that “NOT GUILTY” is trending. When I clicked it was many people defending lies and telling the truth about my story…,2022-12-12 09:42:06+00:00,1602237346694430721,Germany,-0.128
842,"RT @CollinRugg: JUST IN: Elon Musk directly accuses Fauci of lying to Congress, blasts Democrats for forcing their pronouns on people.

Thi…",2022-12-12 09:42:05+00:00,1602237342361997313,,-0.7003
843,RT @yongbuyanqi009: 今晚已將李康夢被警察輪奸的警察自己的帖截屏發給了佩羅西Nancy Pelosi，馬斯克Elon Musk，佛羅里達州長Ron DeSantis，重量級參議員泰德-克魯兹Ted Cruz，馬克-盧比奧Marco Rubio和蘭德-保羅Ran…,2022-12-12 09:42:03+00:00,1602237336078647296,Nederland,0.0
844,RT @DogecoinRide: How much more do you enjoy Twitter since Elon Musk took over?,2022-12-12 09:42:03+00:00,1602237335650934785,"Florida, USA",0.5367
845,"RT @WhiteCoatWaste: .@elonmusk: “As for Fauci, he lied to Congress and funded gain-of-function research that killed millions of people. Not…",2022-12-12 09:42:02+00:00,1602237332933201920,"Ohio, USA",-0.7964
