,tweet,date,id,location,id_user,score,Country,Country_real,Compound
227,@Tesla,2022-12-08 23:59:27+00:00,1601003554369830912,,1600984762008616963,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
228,RT @teslaownersSV: Tesla Semi is super quiet while pulling the float. Pretty insane to see this as the future. The exhaust and engine aren’…,2022-12-08 23:59:27+00:00,1601003554017116160,,1496986360141565953,"{'neg': 0.153, 'neu': 0.625, 'pos': 0.222, 'compound': 0.4939}",,,0.4939
229,RT @Byron_Wan: Will Tom Zhu and his team from China still obey Chinese law or do CCP’s bidding when required? https://t.co/tjGYVSaJqu,2022-12-08 23:59:25+00:00,1601003545141968896,"Los Angeles, CA",2888593734,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Los Angeles CA,United States,0.0
230,"RT @NowTui: ✅ กดรีทวิต  กดติดตาม หัวใจ ❤️
คอมเม้น  
@LucaBet_123Plus

 อยากได้กดเลยงับ
       👇👇👇
https://t.co/LlHqhHCOiK

#เครดิตฟรี #เคร…",2022-12-08 23:59:24+00:00,1601003541837287424,,1537031499719282689,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
231,"RT @RisqueJailCpt: Hate speech under new Twitter:
•Anti-Black Slurs:🔺202%
•Antisemitism:🔺61%
•Homophobic Slurs:🔺58%

Meanwhile:
•Top 100 Ad…",2022-12-08 23:59:23+00:00,1601003539752681472,On an Island in the PNW,321103823,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.5719}",On an Island in the PNW,,-0.5719
232,"RT @elonmusk: @iliketeslas I continue to oversee both Tesla &amp; SpaceX, but the teams there are so good that often little is needed from me",2022-12-08 23:59:23+00:00,1601003539697762304,www.instagram.com/yeppAnn,1215341568187650052,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.7279}",wwwinstagramcomyeppAnn,,0.7279
233,"RT @QasimRashid: Hate speech under new Twitter:
•Anti-Black Slurs:🔺202%
•Antisemitism:🔺61%
•Homophobic Slurs:🔺58%

Meanwhile:
•Top 100 Adve…",2022-12-08 23:59:21+00:00,1601003528289673216,,825540792882065408,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.5719}",,,-0.5719
234,"RT @elonmusk: @iliketeslas I continue to oversee both Tesla &amp; SpaceX, but the teams there are so good that often little is needed from me",2022-12-08 23:59:19+00:00,1601003521687445504,ESPAÑA Y MEXICO ,229874166,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.7279}",ESPAÑA Y MEXICO,México,0.7279
235,RT @danWpriestley: Tesla Semi’s interior is unmatched in spaciousness for a day cab. The design team created a great space that’s comfortab…,2022-12-08 23:59:16+00:00,1601003508710662144,,1586127080625930275,"{'neg': 0.053, 'neu': 0.697, 'pos': 0.25, 'compound': 0.7003}",,,0.7003
236,"RT @QasimRashid: Hate speech under new Twitter:
•Anti-Black Slurs:🔺202%
•Antisemitism:🔺61%
•Homophobic Slurs:🔺58%

Meanwhile:
•Top 100 Adve…",2022-12-08 23:59:15+00:00,1601003505832980480,,317471431,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.5719}",,,-0.5719
237,"RT @lc28467239: ✅ กดรีทวิต  กดติดตาม หัวใจ ❤️
คอมเม้น  
@LucaBet_123Plus

 อยากได้กดเลยงับ
       👇👇👇
https://t.co/ssT9UUUtCy

#เครดิตฟรี #…",2022-12-08 23:59:12+00:00,1601003491472076800,,1537031499719282689,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
238,@mat2ate7 @Ryokun3960 なんかかっこいい😆,2022-12-08 23:59:11+00:00,1601003486572793856,北海道 札幌市,1134506493317795840,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",北海道 札幌市,日本,0.0
239,@lukepetersen19 @PlotACourse @StanphylCap @elonmusk @iliketeslas starting a company isn't the same as building one.… https://t.co/sSxOKImcqq,2022-12-08 23:59:07+00:00,1601003472207237120,,1529472143376777216,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
240,"RT @elonmusk: @iliketeslas I continue to oversee both Tesla &amp; SpaceX, but the teams there are so good that often little is needed from me",2022-12-08 23:59:07+00:00,1601003470940622848,,1501213900943077396,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.7279}",,,0.7279
241,"RT @CramerTracker: Tesla is up 11,355% since its IPO https://t.co/9x3J9k189A",2022-12-08 23:59:04+00:00,1601003460387692544,"Montréal, Québec",922667019014758406,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Montréal Québec,Canada,0.0
242,"$TSLA stock to 15K - TESLA Energy starts ramp up
https://t.co/YdLYAxS3Lx #TSLA $TSLA #TeslaStock @elonmusk… https://t.co/4XDSZDTCyW",2022-12-08 23:59:04+00:00,1601003458827386881,Phoenix Arizona,1457701940859527169,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2732}",Phoenix Arizona,United States,0.2732
243,@elonmusk @WholeMarsBlog Thanks. I'll be shorting tesla tomorrow.,2022-12-08 23:59:03+00:00,1601003453127733250,,42324369,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",,,0.4404
244,RT @TGE_LDNM: Safe to say horror stories of @Tesla cars being appalling seem true. Brand new fully charged car just cut out on the motorway…,2022-12-08 23:59:02+00:00,1601003452418887685,,177777800,"{'neg': 0.296, 'neu': 0.541, 'pos': 0.162, 'compound': -0.5709}",,,-0.5709
245,RT @teslaownersSV: Tesla Semi is super quiet while pulling the float. Pretty insane to see this as the future. The exhaust and engine aren’…,2022-12-08 23:59:01+00:00,1601003446576250880,,975115895289909249,"{'neg': 0.153, 'neu': 0.625, 'pos': 0.222, 'compound': 0.4939}",,,0.4939
246,@JetBomb25 @elonmusk and the race to populate Mars has begun! The new @Tesla FuckTruck: when you absolutely positiv… https://t.co/eHIoOSeWYs,2022-12-08 23:58:59+00:00,1601003439085219840,"My Own Personal Hell, Earth",1267893970908123141,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",My Own Personal Hell Earth,,0.0
247,"RT @MqUkc: ✅ กดรีทวิต  กดติดตาม หัวใจ ❤️
คอมเม้น  
@LucaBet_123Plus

 อยากได้กดเลยงับ
       👇👇👇
https://t.co/PCcZHT4Qpx

#เครดิตฟรี #เครดิ…",2022-12-08 23:58:59+00:00,1601003436757352448,,1537031499719282689,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
248,RT @Tesla: Delivered our first Tesla Semis last week ✌️ https://t.co/4o2tlkDcyH,2022-12-08 23:58:58+00:00,1601003435272572928,Italy 🇮🇹🇮🇹🇺🇸🇺🇸,1251827041357508610,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Italy,Italia,0.0
249,"RT @QasimRashid: Hate speech under new Twitter:
•Anti-Black Slurs:🔺202%
•Antisemitism:🔺61%
•Homophobic Slurs:🔺58%

Meanwhile:
•Top 100 Adve…",2022-12-08 23:58:56+00:00,1601003424320917504,,1466654420217868292,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.5719}",,,-0.5719
250,"@themarketisopen @MuskShort @bagguley @RemindMe_OfThis But yeah for building a dedicated robo taxi or for hardware,… https://t.co/bU7IDuH9CP",2022-12-08 23:58:56+00:00,1601003423687938052,"Niagara Falls, Ontario",1309490345068113920,"{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.7783}",Niagara Falls Ontario,Canada,0.7783
251,"RT @elonmusk: @iliketeslas I continue to oversee both Tesla &amp; SpaceX, but the teams there are so good that often little is needed from me",2022-12-08 23:58:54+00:00,1601003416834097153,,1511081539269914624,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.7279}",,,0.7279
252,"RT @elonmusk: @iliketeslas I continue to oversee both Tesla &amp; SpaceX, but the teams there are so good that often little is needed from me",2022-12-08 23:58:51+00:00,1601003402833469440,Mars,1581414303885922304,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.7279}",Mars,France,0.7279
253,"RT @watermelonbat: Is this even true? $10,000 lottery to get the Covid shot? https://t.co/yjsBsq584Y",2022-12-08 23:58:48+00:00,1601003392763301888,"Budva, Montenegro",3380434083,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.4871}",Budva Montenegro,Crna Gora / Црна Гора,0.4871
254,RT @EzerRatchaga: For those that still thinks buybacks can save Tesla from any economic crash. Btw. META spent 6.5B on buybacks in Q3 2022…,2022-12-08 23:58:46+00:00,1601003383653273600,"Austin, TX",1525190834634821633,"{'neg': 0.097, 'neu': 0.789, 'pos': 0.115, 'compound': 0.128}",Austin TX,United States,0.128
255,"RT @lopezlinette: That time Elon told his engineers to stop doing brake tests on Model 3s. The tests were finding too many defects, and he…",2022-12-08 23:58:44+00:00,1601003375252111362,,1197488167311597568,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.5994}",,,-0.5994
256,"@WholeMarsBlog Tesla was pre priced on what was speculated it was going to do in the future, those market condition… https://t.co/NTHPPjE6mR",2022-12-08 23:58:44+00:00,1601003374350340096,"Boca Raton, FL",903050798,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Boca Raton FL,United States,0.0
257,"@jamisonfoser Either way. Also, significant procedural barriers to suit. And very hard to show connection between T… https://t.co/mpX8R4ozuK",2022-12-08 23:58:43+00:00,1601003371489464320,,911591246677889024,"{'neg': 0.087, 'neu': 0.821, 'pos': 0.092, 'compound': 0.0276}",,,0.0276
258,"RT @duty2warn: @murrayb560sl I think the bankers stay out of the politics. They're in the money game. Musk is bleeding $ at Twitter, and Te…",2022-12-08 23:58:42+00:00,1601003367743909888,Killaloe Co. Clare🇮🇪Éire🇮🇪,742691189514772484,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Killaloe Co ClareÉire,,0.0
259,@elonmusk @iliketeslas it seems like the speed of progress and innovation has slowed down somewhat in the past year… https://t.co/swfGObg64o,2022-12-08 23:58:42+00:00,1601003366175633408,"Russia, Moscow",917538779732332544,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.7845}",Russia Moscow,Россия,0.7845
260,RT @Tesla: Configurator now live in Thailand 🇹🇭 → https://t.co/3lVkllVQJ4,2022-12-08 23:58:39+00:00,1601003352149876736,Italy 🇮🇹🇮🇹🇺🇸🇺🇸,1251827041357508610,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Italy,Italia,0.0
261,"RT @elonmusk: @iliketeslas I continue to oversee both Tesla &amp; SpaceX, but the teams there are so good that often little is needed from me",2022-12-08 23:58:38+00:00,1601003351461675008,,230031790,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.7279}",,,0.7279
262,RT @lopezlinette: Tesla put batteries with potentially defective cooling systems in people's cars. And they knew about it. https://t.co/oKO…,2022-12-08 23:58:35+00:00,1601003339465912320,,1197488167311597568,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.4404}",,,-0.4404
263,RT @Tesla: Delivered our first Tesla Semis last week ✌️ https://t.co/4o2tlkDcyH,2022-12-08 23:58:35+00:00,1601003336244727809,twilight zone ,1051913280556605441,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",twilight zone,Canada,0.0
264,RT @BusinessInsider: A Warren Buffet-backed Tesla competitor is making a dent in Elon Musk's EV empire https://t.co/ke8wxFPaRK,2022-12-08 23:58:33+00:00,1601003328615612416,,1139109306974912512,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
265,@SeekLiberty1 @RealRoseBunny @TitterTakeover lmao he slept under a desk for years at tesla… in a tiny home at spacex…this is nice for him,2022-12-08 23:58:32+00:00,1601003324903657472,,3149126609,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.7717}",,,0.7717
266,"RT @elonmusk: @SawyerMerritt Tesla Team has done incredibly well, despite extremely difficult times. Could not be more proud of them.",2022-12-08 23:58:29+00:00,1601003312827969537,,1542827630109540353,"{'neg': 0.113, 'neu': 0.694, 'pos': 0.193, 'compound': 0.238}",,,0.238
267,@elonmusk @SawyerMerritt I'm looking for @tesla jobs.,2022-12-08 23:58:27+00:00,1601003303974105088,"ILÉ JAGUN 'LÁNLOKUN, ÒGBÓMÒSHÓ",2231700999,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",ILÉ JAGUN LÁNLOKUN ÒGBÓMÒSHÓ,,0.0
268,I was the only one BUT at least it is another Tesla that parked next to me lol🤷‍♀️🥹😁 https://t.co/YFTJv6SnjO,2022-12-08 23:58:27+00:00,1601003302451306498,,1552109868278063104,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
269,"@SpaceX @elonmusk Keep up the great work SpaceX, Tesla and Twitter!",2022-12-08 23:58:26+00:00,1601003300106948608,,1349669920565587973,"{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.6588}",,,0.6588
270,@kelly_ques The one that I own a Tesla,2022-12-08 23:58:20+00:00,1601003275209551873,,507526556,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
271,nikola tesla looks so much like a dork here in a very very good way!!! i want to squish his cheeks https://t.co/whWUOoP7QD,2022-12-08 23:58:17+00:00,1601003259971313664,header cred: @pakosun,1012218293065846786,"{'neg': 0.101, 'neu': 0.569, 'pos': 0.33, 'compound': 0.7206}",header cred pakosun,,0.7206
272,"If the first thing that comes to mind when you hear the phrase ""electric vehicle"" is some wealthy guy driving a gle… https://t.co/PMsnJPLk8b",2022-12-08 23:58:16+00:00,1601003258742456321,"New York, NY",331803536,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}",New York NY,United States,0.3612
273,"@Techgnostik @bennybob60 @Tesla @elonmusk Known fault that affects the 12V battery is what I said, in fairness.",2022-12-08 23:58:11+00:00,1601003238060593152,"City of London, London",91558768,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.4019}",City of London London,United Kingdom,-0.4019
274,"RT @pills_truth: Victor Schauberger the inventor of water vortex. 

Victor was the Nikola Tesla of water, a truly incredible inventor and n…",2022-12-08 23:58:08+00:00,1601003222860111872,Wakanda,321363170,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}",Wakanda,Colombia,0.4404
275,"RT @elonmusk: @iliketeslas I continue to oversee both Tesla &amp; SpaceX, but the teams there are so good that often little is needed from me",2022-12-08 23:58:07+00:00,1601003220502921216,"Studland, England",37489774,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.7279}",Studland England,United Kingdom,0.7279
276,"RT @QasimRashid: Hate speech under new Twitter:
•Anti-Black Slurs:🔺202%
•Antisemitism:🔺61%
•Homophobic Slurs:🔺58%

Meanwhile:
•Top 100 Adve…",2022-12-08 23:58:06+00:00,1601003217873031169,"GTA, Ontario, Canada",771863741906481153,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.5719}",GTA Ontario Canada,Canada,-0.5719
277,"RT @elonmusk: @iliketeslas I continue to oversee both Tesla &amp; SpaceX, but the teams there are so good that often little is needed from me",2022-12-08 23:58:06+00:00,1601003213721047040,Gwinnett County,768661014690738176,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.7279}",Gwinnett County,United States,0.7279
278,@elonmusk Can’t wait for Tesla and Twitter to unionize.,2022-12-08 23:58:05+00:00,1601003213326385152,"Maryland, USA",1537807787421581313,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Maryland USA,United States,0.0
279,"RT @EzerRatchaga: 👉 The Twitter Overhang is forever!

EXCLUSIVE: Elon Musk’s bankers are considering offering him new margin loans backed b…",2022-12-08 23:58:05+00:00,1601003212332445701,"Ontario, Canada",868203088959737856,"{'neg': 0.0, 'neu': 0.832, 'pos': 0.168, 'compound': 0.3869}",Ontario Canada,Canada,0.3869
280,"RT @elonmusk: @iliketeslas I continue to oversee both Tesla &amp; SpaceX, but the teams there are so good that often little is needed from me",2022-12-08 23:58:01+00:00,1601003194989293570,,2221907965,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.7279}",,,0.7279
281,@Tesla_Muz بتسجل ف استوديو ولا مايك ي برو ؟ علشان عاوزين نسجل,2022-12-08 23:58:01+00:00,1601003194511163392,Mexico 🇲🇽,1038396053513482240,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Mexico,México,0.0
282,"RT @MqUkc: ✅ กดรีทวิต  กดติดตาม หัวใจ ❤️
คอมเม้น  
@LucaBet_123Plus

 อยากได้กดเลยงับ
       👇👇👇
https://t.co/PCcZHT4Qpx

#เครดิตฟรี #เครดิ…",2022-12-08 23:57:58+00:00,1601003183572410370,,1439685427665932288,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
283,"@GerberKawasaki ross i've seen some of the garbage you tweet

do you really think you're smarter than the fed? you'… https://t.co/K4LjzL0joX",2022-12-08 23:57:58+00:00,1601003181214867456,"Compton, CA",1587610271069007877,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.5046}",Compton CA,United States,0.5046
284,@pakpakchicken when is the bottom in the market 3200 spy? and in tesla stock? 150? PLZ PAK PAK CHICKEN,2022-12-08 23:57:58+00:00,1601003180497989632,,1109899591,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.3763}",,,0.3763
285,RT @danWpriestley: Incredibly proud of the Tesla team for handing over the first Semis! It’s an amazing product born through ingenuity and…,2022-12-08 23:57:55+00:00,1601003169798320128,State of Washington (USA),35997902,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.8169}",State of Washington USA,,0.8169
286,@GerberKawasaki @elonmusk Simply put a buyback in a bear market will mean the stock will still continue down after… https://t.co/V5bSQzU2RY,2022-12-08 23:57:55+00:00,1601003169017798657,"England, United Kingdom",1316451213462958081,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",England United Kingdom,United Kingdom,0.0
287,@martinmike78 @Maxens_wlfr @m_fred_3nip @sakitechonline @elonmusk Government subsidies helped.  So did his hostile… https://t.co/IeYmwXyax3,2022-12-08 23:57:51+00:00,1601003154942095360,,1529888859395436552,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
288,"RT @duty2warn: Business Insider reported growing discontent among Tesla shareholders. Among the gripes: 
Musk's tweets and memes about poli…",2022-12-08 23:57:49+00:00,1601003144564985856,Killaloe Co. Clare🇮🇪Éire🇮🇪,742691189514772484,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.1779}",Killaloe Co ClareÉire,,0.1779
289,"@iliketeslas My daughter loves her Tesla. Damn, they're fast.",2022-12-08 23:57:48+00:00,1601003141214121984,,801267310648496129,"{'neg': 0.201, 'neu': 0.522, 'pos': 0.276, 'compound': 0.25}",,,0.25
290,@melosyna @Tesla https://t.co/IkNX5tuTr9 you can sign up here for updates,2022-12-08 23:57:46+00:00,1601003132393521152,,1586433751071981569,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
291,@AdeleKThomas @scottEmovienerd I can’t wait until some one tries this with a stupid Tesla Cybertruck cuz Elon said they’d float…,2022-12-08 23:57:45+00:00,1601003129071628290,"San Francisco, CA",15841045,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.5267}",San Francisco CA,United States,-0.5267
292,@not_happy_bs @starchy73 @Tesla Tell me you didn’t watch the event without telling me you didn’t watch it. 🤦‍♂️,2022-12-08 23:57:45+00:00,1601003127590686720,,1598825294449627138,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
293,"RT @QasimRashid: Hate speech under new Twitter:
•Anti-Black Slurs:🔺202%
•Antisemitism:🔺61%
•Homophobic Slurs:🔺58%

Meanwhile:
•Top 100 Adve…",2022-12-08 23:57:44+00:00,1601003124231008257,Phoenix ,4092930374,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.5719}",Phoenix,United States,-0.5719
294,"RT @elonmusk: @SawyerMerritt Tesla Team has done incredibly well, despite extremely difficult times. Could not be more proud of them.",2022-12-08 23:57:44+00:00,1601003122750459904,"Dubai, United Arab Emirates",1404220804145897480,"{'neg': 0.113, 'neu': 0.694, 'pos': 0.193, 'compound': 0.238}",Dubai United Arab Emirates,الإمارات العربية المتحدة,0.238
295,"RT @QasimRashid: Hate speech under new Twitter:
•Anti-Black Slurs:🔺202%
•Antisemitism:🔺61%
•Homophobic Slurs:🔺58%

Meanwhile:
•Top 100 Adve…",2022-12-08 23:57:44+00:00,1601003121920344065,"Charleston, SC",824335705,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.5719}",Charleston SC,United States,-0.5719
296,"RT @NowTui: ✅ กดรีทวิต  กดติดตาม หัวใจ ❤️
คอมเม้น  
@LucaBet_123Plus

 อยากได้กดเลยงับ
       👇👇👇
https://t.co/LlHqhHCOiK

#เครดิตฟรี #เคร…",2022-12-08 23:57:43+00:00,1601003120825597953,,1439685427665932288,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
297,"RT @duty2warn: According to Bloomberg, Elon Musk's bankers are asking him to pledge more of his Tesla stock to back his Twitter loans. Musk…",2022-12-08 23:57:42+00:00,1601003115154616321,"New York, USA",1073929660923297795,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",New York USA,United States,0.0
298,"@elonmusk @iliketeslas Are you paying attention to $TSLA investors, Elon? https://t.co/JAwtPVIdbz",2022-12-08 23:57:41+00:00,1601003111501680640,Oregon,27282113,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Oregon,United States,0.0
299,#NewProfilePic #DogecoinToTheMoon  @dogecoin on @Tesla https://t.co/AS11rno9J6,2022-12-08 23:57:41+00:00,1601003110415028225,United States,3170783724,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",United States,United States,0.0
300,RT @MollyJongFast: Lol https://t.co/HpaSgiUuIF,2022-12-08 23:59:58+00:00,1601003684460056577,,103275612,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",,,0.4215
301,"RT @StacksUnpacks: @Tesla Does anyone know the taxes in Thailand? Isn’t it crazy for imported cars? The Tesla site says 2mil baht, but woul…",2022-12-08 23:59:57+00:00,1601003681461440512,"Seoul, Republic of Korea",2955120014,"{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.264}",Seoul Republic of Korea,대한민국,-0.264
302,"RT @UUUPPP11: เช้านี้ตื่นมาเจอการเปิดราคา #Tesla model 3 ในไทย ราคาไม่โหดร้ายมาก ตกล้านปลายๆ ถึงสองล้านต้นๆ

ระหว่างทางขับรถไปสภา เจอ model…",2022-12-08 23:59:56+00:00,1601003678097637376,,2492719550,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
303,"RT @elonmusk: @SawyerMerritt Tesla Team has done incredibly well, despite extremely difficult times. Could not be more proud of them.",2022-12-08 23:59:54+00:00,1601003668475564032,,3403539238,"{'neg': 0.113, 'neu': 0.694, 'pos': 0.193, 'compound': 0.238}",,,0.238
304,We found a cure for the #Tesla #Autopilot suddenly thinking your in a 50km oh zone while on a highway at 110kph.  F… https://t.co/j1aXpdFQPu,2022-12-08 23:59:53+00:00,1601003662653808640,"Sydney, New South Wales",921721442550480901,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Sydney New South Wales,Australia,0.0
305,RT @Tesla: Configurator now live in Thailand 🇹🇭 → https://t.co/3lVkllVQJ4,2022-12-08 23:59:51+00:00,1601003657033830405,"Seoul, Republic of Korea",2955120014,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Seoul Republic of Korea,대한민국,0.0
306,@macheauto @RyanHLevenson @Tesla @pepsi @Fritolay 🤣🤣🤣 That's sounds right.,2022-12-08 23:59:51+00:00,1601003656563724288,,297604989,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
307,"RT @NowTui: ✅ กดรีทวิต  กดติดตาม หัวใจ ❤️
คอมเม้น  
@LucaBet_123Plus

 อยากได้กดเลยงับ
       👇👇👇
https://t.co/LlHqhHCOiK

#เครดิตฟรี #เคร…",2022-12-08 23:59:51+00:00,1601003655347376128,,1469877042527096832,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
308,"@elonmusk Musk I think Tesla is going to fail, because your electric cars are too expensive, Solar is only 25% to 4… https://t.co/TWWg0wn5RH",2022-12-08 23:59:50+00:00,1601003652101337088,United States,1055448222171385856,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.5423}",United States,United States,-0.5423
309,RT @Byron_Wan: Will Tom Zhu and his team from China still obey Chinese law or do CCP’s bidding when required? https://t.co/tjGYVSaJqu,2022-12-08 23:59:49+00:00,1601003646866837504,Canada,703993530,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Canada,Canada,0.0
310,"RT @Factschaser: Tesla FSD Beta remains defective and dangerous: Watch this video of $TSLA going too fast on slick, snow dappled roads, alm…",2022-12-08 23:59:49+00:00,1601003646782967808,"California, USA",402091536,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.7184}",California USA,United States,-0.7184
311,told you he is doing all he needs to and the stock will eventually catch up to how great tesla is https://t.co/7IVEEdExJZ,2022-12-08 23:59:48+00:00,1601003644421226496,,1571669529562075143,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.6249}",,,0.6249
312,RT @iluminatibot: History has been unkind to Tesla. Edison gets the credit while what Tesla did really worked and gave us the electrical gr…,2022-12-08 23:59:48+00:00,1601003643754655744,South Jersey,1476674987964747784,"{'neg': 0.096, 'neu': 0.809, 'pos': 0.096, 'compound': 0.0}",South Jersey,United States,0.0
313,@danWpriestley You need to send a formal invite to Bill Gates to come and play golf inside the Tesla semi :-),2022-12-08 23:59:48+00:00,1601003643003895808,"Everett, WA",1156808824470118400,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.6486}",Everett WA,United States,0.6486
314,"RT @elonmusk: @iliketeslas I continue to oversee both Tesla &amp; SpaceX, but the teams there are so good that often little is needed from me",2022-12-08 23:59:44+00:00,1601003626339655681,,1368317788419469330,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.7279}",,,0.7279
315,RT @teslaownersSV: Tesla Semi is super quiet while pulling the float. Pretty insane to see this as the future. The exhaust and engine aren’…,2022-12-08 23:59:44+00:00,1601003626247647233,,1075429986700541953,"{'neg': 0.153, 'neu': 0.625, 'pos': 0.222, 'compound': 0.4939}",,,0.4939
