Date_New,polarity,subjectivity,neg,neu,pos,compound
2022-10-20,0.17536155202821868,0.29646164021164023,0.07827777777777778,0.5683333333333334,0.18672222222222223,0.10641666666666666
2022-10-21,0.052646520146520145,0.3311294261294261,0.08496153846153846,0.5479615384615385,0.17476923076923076,0.057542307692307684
2022-10-22,0.25749999999999995,0.27166666666666667,0.0149,0.44880000000000003,0.2363,0.19357000000000002
2022-10-23,0.10075757575757577,0.3242424242424243,0.0,0.8186363636363637,0.18136363636363637,0.12805454545454545
2022-10-24,0.15153409090909092,0.3821895292207792,0.0621,0.5105000000000001,0.22735,0.10830500000000001
2022-10-25,0.03588286713286713,0.15229700854700853,0.021384615384615387,0.5264615384615385,0.14446153846153847,0.10763846153846154
2022-10-26,0.09951298701298701,0.15641233766233767,0.013714285714285715,0.6038571428571429,0.16814285714285715,0.1464642857142857
2022-10-27,0.08,0.22000000000000003,0.0,0.28700000000000003,0.313,0.16444
2022-10-28,0.0,0.0,0.0,0.763,0.237,0.20095
2022-11-09,0.043333333333333335,0.16166666666666668,0.0,0.42210000000000003,0.3779,0.29754
2022-11-10,0.13980790043290042,0.31996416546416545,0.048799999999999996,0.5249,0.22633333333333333,0.12291999999999999
2022-11-11,0.11507154882154882,0.35893939393939395,0.01890909090909091,0.6352727272727272,0.2549090909090909,0.17394242424242423
2022-11-12,0.047,0.1711111111111111,0.015519999999999999,0.64724,0.09724000000000001,0.034232
2022-11-13,0.10089893100097182,0.24986637512147714,0.058061224489795914,0.5999591836734693,0.13787755102040816,0.10096734693877552
2022-11-14,0.12049512987012988,0.2363365800865801,0.07372727272727272,0.68875,0.14661363636363636,0.06321363636363636
2022-11-15,0.04273226450552032,0.38637822018635976,0.09844186046511627,0.6024186046511628,0.18288372093023256,0.03316976744186046
2022-11-16,0.06267171717171717,0.2006111111111111,0.02032,0.7162000000000001,0.18347999999999998,0.122476
2022-11-17,0.12549603174603174,0.3737103174603174,0.03704166666666667,0.681625,0.19799999999999998,0.15873333333333334
2022-11-18,0.08206043115134025,0.2105365341728978,0.0819090909090909,0.5123636363636364,0.1633030303030303,0.11475757575757575
2022-11-19,0.11511970899470898,0.35695039682539687,0.03426666666666667,0.6989333333333333,0.20013333333333333,0.15391333333333332
2022-11-20,0.09257049257049257,0.2576861764361764,0.06845945945945946,0.5417567567567568,0.17356756756756755,0.07994054054054053
2022-11-21,0.12489583333333334,0.33864583333333337,0.080425,0.655325,0.189225,0.14207
2022-11-22,0.07020251778872469,0.2269376026272578,0.06344827586206897,0.7197241379310345,0.14786206896551726,0.1300448275862069
2022-11-23,0.14750450937950937,0.3064033690075357,0.06109722222222222,0.5994027777777777,0.2284027777777778,0.15617916666666665
2022-11-24,0.11375404389517293,0.3998056602895313,0.0537741935483871,0.6557419354838709,0.22596774193548386,0.1971
2022-11-25,0.07543724279835391,0.28154027042915936,0.14925925925925926,0.758037037037037,0.05566666666666667,-0.1872037037037037
2022-11-26,0.20407440476190475,0.3626194727891156,0.027964285714285712,0.7265714285714286,0.24546428571428572,0.2196392857142857
2022-11-27,0.13014756944444444,0.25602864583333335,0.03659375,0.68771875,0.18190625,0.1692625
2022-11-28,0.0924985145573381,0.28567042978807683,0.0577843137254902,0.6732549019607843,0.170921568627451,0.1053529411764706
2022-11-29,0.15364191729323307,0.36195697577276525,0.07847368421052632,0.7062105263157894,0.11015789473684211,0.0689578947368421
2022-11-30,0.10451754385964912,0.33095864661654134,0.06194736842105263,0.6892105263157895,0.19621052631578947,0.1585105263157895
2022-12-01,0.13666225749559083,0.3277336860670194,0.04559259259259259,0.6731481481481482,0.17014814814814816,0.15832222222222223
2022-12-02,0.04386795074295074,0.34353389103389104,0.07127027027027028,0.7202702702702702,0.15443243243243243,-0.012032432432432435
2022-12-03,0.1998669733044733,0.3797979797979798,0.03157142857142857,0.5306190476190477,0.29495238095238097,0.2317404761904762
2022-12-04,0.06943688032397712,0.19487770294221907,0.03406451612903226,0.6833548387096775,0.15354838709677418,0.1647
2022-12-05,0.04696180555555555,0.23446180555555554,0.042416666666666665,0.7772916666666667,0.09695833333333333,0.028370833333333335
2022-12-06,0.08416666666666667,0.5222916666666667,0.052125,0.6194999999999999,0.203375,0.0453625
2022-12-07,0.28827160493827164,0.36049382716049383,0.0,0.6824444444444445,0.09533333333333333,0.20032222222222223
2022-12-08,0.17916666666666667,0.33125,0.04075,0.4,0.30925,0.22885
